measurement_id,instrument,operator,ref_value,instrument_offset,instrument_error,operator_offset,operator_error,measurement
449,instrument_5,operator_2,50,0,5,0,5,51.68996809800931
450,instrument_1,operator_1,50,0,5,0,5,53.1660921069481
451,instrument_2,operator_3,50,0,5,0,10,44.88161456612318
452,instrument_2,operator_1,50,0,5,0,5,46.33197328042491
453,instrument_2,operator_1,50,0,5,0,5,48.669485864182114
454,instrument_2,operator_3,50,0,5,0,10,50.25745892471899
455,instrument_4,operator_1,50,0,5,0,5,44.50220979077623
456,instrument_2,operator_2,50,0,5,0,5,52.63449507897614
457,instrument_5,operator_2,50,0,5,0,5,52.72911717381283
458,instrument_2,operator_3,50,0,5,0,10,69.71577290056636
459,instrument_2,operator_2,50,0,5,0,5,59.16818731520916
460,instrument_2,operator_3,50,0,5,0,10,49.66254151992538
461,instrument_2,operator_2,50,0,5,0,5,55.95128394144859
462,instrument_1,operator_2,50,0,5,0,5,50.38544102117425
463,instrument_5,operator_3,50,0,5,0,10,42.25872231672432
464,instrument_4,operator_2,50,0,5,0,5,52.287493801447255
465,instrument_4,operator_3,50,0,5,0,10,53.91196799252882
466,instrument_2,operator_3,50,0,5,0,10,48.659673295819886
467,instrument_4,operator_1,50,0,5,0,5,64.32319025178074
468,instrument_2,operator_2,50,0,5,0,5,51.47721377558012
469,instrument_2,operator_1,50,0,5,0,5,58.997692222646755
470,instrument_2,operator_1,50,0,5,0,5,47.1399362654933
471,instrument_3,operator_1,50,0,5,0,5,47.46394645454501
472,instrument_2,operator_3,50,0,5,0,10,63.22998188121353
473,instrument_5,operator_3,50,0,5,0,10,70.55638294932571
474,instrument_5,operator_3,50,0,5,0,10,38.18462364677699
475,instrument_4,operator_1,50,0,5,0,5,60.30217489973388
476,instrument_5,operator_1,50,0,5,0,5,47.70668961513637
477,instrument_5,operator_3,50,0,5,0,10,30.36073464706487
478,instrument_2,operator_1,50,0,5,0,5,54.031144583392276
479,instrument_2,operator_1,50,0,5,0,5,48.4649602418149
480,instrument_1,operator_2,50,0,5,0,5,46.73161979861637
481,instrument_4,operator_1,50,0,5,0,5,31.153951731296807
482,instrument_1,operator_2,50,0,5,0,5,56.487432910934466
483,instrument_2,operator_2,50,0,5,0,5,43.334353998475144
484,instrument_1,operator_3,50,0,5,0,10,31.932356251147038
485,instrument_3,operator_1,50,0,5,0,5,37.51924653420723
486,instrument_5,operator_3,50,0,5,0,10,70.58640847939674
487,instrument_4,operator_3,50,0,5,0,10,40.4385852942572
488,instrument_3,operator_1,50,0,5,0,5,47.397786422369485
489,instrument_5,operator_1,50,0,5,0,5,37.365509985420374
490,instrument_4,operator_3,50,0,5,0,10,47.03108473064936
491,instrument_4,operator_2,50,0,5,0,5,54.377297979111226
492,instrument_2,operator_3,50,0,5,0,10,47.09314632975142
493,instrument_4,operator_3,50,0,5,0,10,70.9073340089447
494,instrument_3,operator_3,50,0,5,0,10,47.24729161856007
495,instrument_1,operator_2,50,0,5,0,5,41.72952006134507
496,instrument_5,operator_1,50,0,5,0,5,41.16082303290933
497,instrument_3,operator_3,50,0,5,0,10,44.698919378562174
498,instrument_3,operator_2,50,0,5,0,5,43.736603816542484
499,instrument_1,operator_3,50,0,5,0,10,47.46549956661997
500,instrument_4,operator_2,50,0,5,0,5,57.20213633344002
501,instrument_4,operator_1,50,0,5,0,5,54.87400254030322
502,instrument_2,operator_2,50,0,5,0,5,56.208169647413385
503,instrument_3,operator_3,50,0,5,0,10,62.52149261210416
504,instrument_1,operator_3,50,0,5,0,10,33.575595869512426
505,instrument_2,operator_2,50,0,5,0,5,44.054245805446435
506,instrument_4,operator_3,50,0,5,0,10,58.54864118651299
507,instrument_1,operator_2,50,0,5,0,5,50.246361703295435
508,instrument_3,operator_1,50,0,5,0,5,48.60026964449909
509,instrument_3,operator_2,50,0,5,0,5,38.15392350675929
510,instrument_5,operator_3,50,0,5,0,10,40.233065185763216
511,instrument_5,operator_2,50,0,5,0,5,51.99521286025599
512,instrument_3,operator_3,50,0,5,0,10,47.12455808091183
513,instrument_4,operator_3,50,0,5,0,10,42.12179000510902
514,instrument_3,operator_2,50,0,5,0,5,51.90839971957259
515,instrument_3,operator_2,50,0,5,0,5,67.18715173617777
516,instrument_3,operator_1,50,0,5,0,5,50.925736896994444
517,instrument_5,operator_2,50,0,5,0,5,53.45847140962579
518,instrument_5,operator_2,50,0,5,0,5,53.143356018886124
519,instrument_1,operator_1,50,0,5,0,5,51.70799079599071
520,instrument_4,operator_1,50,0,5,0,5,45.774804710575104
521,instrument_2,operator_3,50,0,5,0,10,46.490229850707046
522,instrument_1,operator_1,50,0,5,0,5,45.07067164668399
523,instrument_5,operator_2,50,0,5,0,5,62.79809659371422
524,instrument_3,operator_1,50,0,5,0,5,45.14670582319294
525,instrument_3,operator_2,50,0,5,0,5,56.353812310318595
526,instrument_4,operator_1,50,0,5,0,5,47.23985794708885
527,instrument_5,operator_2,50,0,5,0,5,43.713662471964945
528,instrument_3,operator_3,50,0,5,0,10,43.620151926424256
529,instrument_2,operator_2,50,0,5,0,5,44.020394429046604
530,instrument_5,operator_2,50,0,5,0,5,36.41495458146217
531,instrument_1,operator_2,50,0,5,0,5,65.34717641543288
532,instrument_4,operator_3,50,0,5,0,10,34.28950307820563
533,instrument_5,operator_1,50,0,5,0,5,55.19853131280618
534,instrument_4,operator_1,50,0,5,0,5,48.06019214855873
535,instrument_5,operator_3,50,0,5,0,10,49.159289204240174
536,instrument_2,operator_3,50,0,5,0,10,65.78079228765064
537,instrument_1,operator_3,50,0,5,0,10,54.12457776521779
538,instrument_3,operator_2,50,0,5,0,5,43.241532792130734
539,instrument_3,operator_1,50,0,5,0,5,52.510093921239914
540,instrument_3,operator_2,50,0,5,0,5,54.94957935109891
541,instrument_5,operator_2,50,0,5,0,5,44.714219330319935
542,instrument_4,operator_1,50,0,5,0,5,42.40266810435873
543,instrument_3,operator_1,50,0,5,0,5,51.704287102351344
544,instrument_3,operator_3,50,0,5,0,10,71.06907115328536
545,instrument_3,operator_3,50,0,5,0,10,56.78786696799424
546,instrument_4,operator_1,50,0,5,0,5,57.985423386618855
547,instrument_3,operator_1,50,0,5,0,5,48.75101946438023
548,instrument_2,operator_2,50,0,5,0,5,41.580646601930816
549,instrument_5,operator_2,50,0,5,0,5,50.09762540523169
550,instrument_5,operator_1,50,0,5,0,5,45.94616182241926
551,instrument_5,operator_3,50,0,5,0,10,62.44013181172919
552,instrument_2,operator_1,50,0,5,0,5,39.27495860777266
553,instrument_4,operator_3,50,0,5,0,10,45.695441496099
554,instrument_1,operator_2,50,0,5,0,5,54.122395174275034
555,instrument_2,operator_3,50,0,5,0,10,44.2799309526406
556,instrument_5,operator_3,50,0,5,0,10,39.64468882071854
557,instrument_5,operator_3,50,0,5,0,10,59.55266654739626
558,instrument_4,operator_1,50,0,5,0,5,53.75912118629471
559,instrument_1,operator_3,50,0,5,0,10,36.65681016043274
560,instrument_3,operator_3,50,0,5,0,10,52.29543747676378
561,instrument_2,operator_3,50,0,5,0,10,63.81030895574666
562,instrument_2,operator_3,50,0,5,0,10,49.104511997715335
563,instrument_3,operator_3,50,0,5,0,10,47.694007470002724
564,instrument_2,operator_3,50,0,5,0,10,55.06213687220652
565,instrument_1,operator_1,50,0,5,0,5,51.21446336072697
566,instrument_3,operator_1,50,0,5,0,5,42.9717692669458
567,instrument_4,operator_2,50,0,5,0,5,52.73985724277956
568,instrument_2,operator_2,50,0,5,0,5,62.00983067590428
569,instrument_2,operator_3,50,0,5,0,10,55.6411283346434
570,instrument_2,operator_2,50,0,5,0,5,48.68635157690045
571,instrument_4,operator_2,50,0,5,0,5,32.5333293302283
572,instrument_3,operator_1,50,0,5,0,5,53.483124248423515
573,instrument_2,operator_1,50,0,5,0,5,55.95202070307029
574,instrument_4,operator_3,50,0,5,0,10,39.444425827964814
575,instrument_4,operator_3,50,0,5,0,10,63.327537194934045
576,instrument_4,operator_2,50,0,5,0,5,54.54467093286431
577,instrument_2,operator_2,50,0,5,0,5,45.94289293277623
578,instrument_3,operator_3,50,0,5,0,10,54.93217396438105
579,instrument_3,operator_3,50,0,5,0,10,48.32968102401742
580,instrument_1,operator_2,50,0,5,0,5,48.03534228300076
581,instrument_2,operator_2,50,0,5,0,5,45.20329942129727
582,instrument_1,operator_2,50,0,5,0,5,56.03595793258043
583,instrument_3,operator_2,50,0,5,0,5,59.590498069326436
584,instrument_1,operator_1,50,0,5,0,5,45.347218113616506
585,instrument_3,operator_2,50,0,5,0,5,54.80206221331531
586,instrument_4,operator_3,50,0,5,0,10,77.31688845215304
587,instrument_5,operator_2,50,0,5,0,5,49.63933621376007
588,instrument_1,operator_2,50,0,5,0,5,38.65535094462358
589,instrument_5,operator_2,50,0,5,0,5,50.88894698512345
590,instrument_3,operator_3,50,0,5,0,10,47.90630880349765
591,instrument_4,operator_2,50,0,5,0,5,58.34397949924654
592,instrument_5,operator_3,50,0,5,0,10,49.91379346582493
593,instrument_4,operator_3,50,0,5,0,10,50.91160273888238
594,instrument_1,operator_2,50,0,5,0,5,36.263204710892296
595,instrument_1,operator_3,50,0,5,0,10,40.713919354583624
596,instrument_4,operator_1,50,0,5,0,5,56.31410742673
597,instrument_5,operator_2,50,0,5,0,5,51.185973388718935
598,instrument_1,operator_1,50,0,5,0,5,56.414291402542624
599,instrument_5,operator_1,50,0,5,0,5,56.41702129568376
600,instrument_3,operator_2,50,0,5,0,5,47.42607196233098
601,instrument_3,operator_3,50,0,5,0,10,23.379815185502824
602,instrument_1,operator_3,50,0,5,0,10,53.25721797525655
603,instrument_4,operator_1,50,0,5,0,5,50.22862000160187
604,instrument_5,operator_2,50,0,5,0,5,54.473379635388646
605,instrument_3,operator_3,50,0,5,0,10,63.52772826734261
606,instrument_1,operator_1,50,0,5,0,5,46.65814891118065
607,instrument_5,operator_3,50,0,5,0,10,50.00690371467492
608,instrument_4,operator_3,50,0,5,0,10,38.38437517325751
609,instrument_3,operator_1,50,0,5,0,5,48.56016023229323
610,instrument_1,operator_3,50,0,5,0,10,48.80762265121621
611,instrument_1,operator_3,50,0,5,0,10,66.41867182422844
612,instrument_1,operator_1,50,0,5,0,5,47.36578327091683
613,instrument_4,operator_2,50,0,5,0,5,50.76672363004967
614,instrument_2,operator_2,50,0,5,0,5,35.73003857040812
615,instrument_5,operator_1,50,0,5,0,5,56.13141406396804
616,instrument_5,operator_3,50,0,5,0,10,43.911370672991524
617,instrument_4,operator_2,50,0,5,0,5,60.83523401746864
618,instrument_4,operator_3,50,0,5,0,10,42.881314005561634
619,instrument_2,operator_2,50,0,5,0,5,46.459225990370214
620,instrument_3,operator_1,50,0,5,0,5,43.47686335609349
621,instrument_5,operator_1,50,0,5,0,5,61.73626133898421
622,instrument_5,operator_3,50,0,5,0,10,61.18955550269257
623,instrument_2,operator_3,50,0,5,0,10,65.53234935879408
624,instrument_2,operator_2,50,0,5,0,5,53.88558462456784
625,instrument_3,operator_1,50,0,5,0,5,51.77842059187638
626,instrument_2,operator_1,50,0,5,0,5,61.2767193724552
627,instrument_4,operator_3,50,0,5,0,10,39.50448475912381
628,instrument_5,operator_3,50,0,5,0,10,70.36433430865415
629,instrument_3,operator_3,50,0,5,0,10,40.88958361692901
630,instrument_5,operator_1,50,0,5,0,5,52.99158607011659
631,instrument_1,operator_1,50,0,5,0,5,46.57313734045196
632,instrument_2,operator_2,50,0,5,0,5,54.240398770556894
633,instrument_2,operator_1,50,0,5,0,5,60.031772337374164
634,instrument_3,operator_2,50,0,5,0,5,48.355968623976544
635,instrument_3,operator_2,50,0,5,0,5,53.90987686085723
636,instrument_1,operator_2,50,0,5,0,5,52.84881993678912
637,instrument_4,operator_3,50,0,5,0,10,54.06322574797148
638,instrument_3,operator_3,50,0,5,0,10,42.54179896796799
639,instrument_2,operator_3,50,0,5,0,10,44.36997311905471
640,instrument_2,operator_2,50,0,5,0,5,48.48678688845027
641,instrument_5,operator_1,50,0,5,0,5,50.16858783845461
642,instrument_4,operator_2,50,0,5,0,5,51.497997398847964
643,instrument_4,operator_3,50,0,5,0,10,49.963262621493506
644,instrument_2,operator_1,50,0,5,0,5,46.883694329471325
645,instrument_2,operator_2,50,0,5,0,5,51.386416474470366
646,instrument_3,operator_3,50,0,5,0,10,65.65892744582868
647,instrument_1,operator_2,50,0,5,0,5,52.51193217777679
648,instrument_2,operator_1,50,0,5,0,5,41.855497628843636
649,instrument_3,operator_1,50,0,5,0,5,51.717021265603876
650,instrument_5,operator_1,50,0,5,0,5,40.33583934188397
651,instrument_4,operator_2,50,0,5,0,5,46.5323678902821
652,instrument_5,operator_1,50,0,5,0,5,50.39285213466742
653,instrument_4,operator_1,50,0,5,0,5,57.96970350166427
654,instrument_5,operator_1,50,0,5,0,5,40.44355289730893
655,instrument_2,operator_1,50,0,5,0,5,50.07388708935731
656,instrument_5,operator_2,50,0,5,0,5,48.13833278585559
657,instrument_1,operator_2,50,0,5,0,5,43.550887878570535
658,instrument_1,operator_3,50,0,5,0,10,49.76819920413023
659,instrument_1,operator_1,50,0,5,0,5,48.53390903909585
660,instrument_5,operator_2,50,0,5,0,5,56.995416470291424
661,instrument_5,operator_2,50,0,5,0,5,52.873400189528716
662,instrument_4,operator_2,50,0,5,0,5,43.23200623684024
663,instrument_1,operator_3,50,0,5,0,10,49.95620008638437
664,instrument_3,operator_3,50,0,5,0,10,44.85300189728515
665,instrument_4,operator_1,50,0,5,0,5,55.70948406567334
666,instrument_3,operator_2,50,0,5,0,5,40.443543382791646
667,instrument_1,operator_1,50,0,5,0,5,43.138247023666395
668,instrument_1,operator_1,50,0,5,0,5,46.54232432986323
669,instrument_5,operator_3,50,0,5,0,10,48.019623535798516
670,instrument_3,operator_3,50,0,5,0,10,46.14539457182024
671,instrument_4,operator_2,50,0,5,0,5,56.45355486136126
672,instrument_3,operator_2,50,0,5,0,5,49.119485402067156
673,instrument_2,operator_3,50,0,5,0,10,51.455364139037286
674,instrument_3,operator_3,50,0,5,0,10,77.85542731366068
675,instrument_5,operator_1,50,0,5,0,5,50.01926095235458
676,instrument_1,operator_2,50,0,5,0,5,59.967351802763105
677,instrument_4,operator_1,50,0,5,0,5,46.66370063859947
678,instrument_3,operator_2,50,0,5,0,5,35.73763464338262
679,instrument_5,operator_2,50,0,5,0,5,48.31534929707608
680,instrument_2,operator_1,50,0,5,0,5,55.307775946809294
681,instrument_5,operator_1,50,0,5,0,5,59.069302713856516
682,instrument_1,operator_3,50,0,5,0,10,37.36503038172561
683,instrument_4,operator_3,50,0,5,0,10,56.62126575820189
684,instrument_5,operator_1,50,0,5,0,5,50.00164044918973
685,instrument_1,operator_3,50,0,5,0,10,34.04777494775346
686,instrument_2,operator_3,50,0,5,0,10,45.80247144893411
687,instrument_3,operator_3,50,0,5,0,10,60.59899388592072
688,instrument_2,operator_2,50,0,5,0,5,54.314477346972474
689,instrument_4,operator_1,50,0,5,0,5,53.483634456112156
690,instrument_2,operator_2,50,0,5,0,5,54.88384769489963
691,instrument_3,operator_1,50,0,5,0,5,40.515132008202855
692,instrument_2,operator_1,50,0,5,0,5,57.77651639858869
693,instrument_3,operator_2,50,0,5,0,5,59.586428022333656
694,instrument_4,operator_1,50,0,5,0,5,54.19781271709541
695,instrument_3,operator_2,50,0,5,0,5,45.656070776653834
696,instrument_3,operator_3,50,0,5,0,10,45.415187609309214
697,instrument_4,operator_2,50,0,5,0,5,53.514449717752264
698,instrument_2,operator_2,50,0,5,0,5,54.54349422370601
699,instrument_5,operator_1,50,0,5,0,5,53.24923138066946
700,instrument_3,operator_1,50,0,5,0,5,47.45261056931705
701,instrument_1,operator_2,50,0,5,0,5,51.84346357010071
702,instrument_3,operator_1,50,0,5,0,5,53.70735207294815
703,instrument_3,operator_2,50,0,5,0,5,48.566378140324225
704,instrument_2,operator_1,50,0,5,0,5,59.48657431125135
705,instrument_1,operator_3,50,0,5,0,10,38.178610459835056
706,instrument_4,operator_1,50,0,5,0,5,49.317331407713596
707,instrument_2,operator_3,50,0,5,0,10,66.89056872400215
708,instrument_3,operator_3,50,0,5,0,10,54.81733040923617
709,instrument_2,operator_2,50,0,5,0,5,41.83957444705521
710,instrument_5,operator_1,50,0,5,0,5,46.670135050579816
711,instrument_3,operator_3,50,0,5,0,10,35.063270253435284
712,instrument_2,operator_1,50,0,5,0,5,45.97929844020206
713,instrument_3,operator_3,50,0,5,0,10,50.281097879022205
714,instrument_5,operator_1,50,0,5,0,5,54.899991577586334
715,instrument_5,operator_1,50,0,5,0,5,46.650036059442606
716,instrument_1,operator_3,50,0,5,0,10,61.32072577468468
717,instrument_3,operator_2,50,0,5,0,5,48.70119828431135
718,instrument_5,operator_1,50,0,5,0,5,45.7507410530495
719,instrument_2,operator_2,50,0,5,0,5,65.52334328917871
720,instrument_5,operator_2,50,0,5,0,5,48.824649103733904
721,instrument_3,operator_3,50,0,5,0,10,48.351964159098905
722,instrument_2,operator_2,50,0,5,0,5,57.434927269152496
723,instrument_2,operator_1,50,0,5,0,5,45.199119195654006
724,instrument_2,operator_2,50,0,5,0,5,51.80493149810031
725,instrument_3,operator_3,50,0,5,0,10,57.816349604780044
726,instrument_1,operator_3,50,0,5,0,10,9.467931326209573
727,instrument_5,operator_2,50,0,5,0,5,40.824977815692975
728,instrument_1,operator_2,50,0,5,0,5,46.42291389323366
729,instrument_3,operator_2,50,0,5,0,5,55.57529763448247
730,instrument_2,operator_2,50,0,5,0,5,45.46200776812414
731,instrument_4,operator_1,50,0,5,0,5,52.53246638654502
732,instrument_2,operator_3,50,0,5,0,10,54.16491908251007
733,instrument_2,operator_2,50,0,5,0,5,48.45562136465381
734,instrument_5,operator_3,50,0,5,0,10,47.74591951284127
735,instrument_3,operator_1,50,0,5,0,5,51.917237008176016
736,instrument_5,operator_2,50,0,5,0,5,40.89287045206929
737,instrument_2,operator_2,50,0,5,0,5,49.317019514531495
738,instrument_5,operator_3,50,0,5,0,10,47.53982340068795
739,instrument_5,operator_3,50,0,5,0,10,37.844208863311366
740,instrument_1,operator_1,50,0,5,0,5,42.528011481225086
741,instrument_3,operator_2,50,0,5,0,5,58.89492158203876
742,instrument_3,operator_1,50,0,5,0,5,59.9544945475005
743,instrument_2,operator_1,50,0,5,0,5,51.9379771405308
744,instrument_2,operator_1,50,0,5,0,5,59.32466384349129
745,instrument_1,operator_1,50,0,5,0,5,40.96533261531005
746,instrument_3,operator_3,50,0,5,0,10,67.92811492026902
747,instrument_1,operator_1,50,0,5,0,5,53.09625905121601
748,instrument_3,operator_3,50,0,5,0,10,65.2144677105577
749,instrument_3,operator_1,50,0,5,0,5,39.469434345165425
750,instrument_1,operator_2,50,0,5,0,5,53.35065496509285
751,instrument_3,operator_1,50,0,5,0,5,49.284595430406796
752,instrument_1,operator_3,50,0,5,0,10,48.52861875273392
753,instrument_5,operator_3,50,0,5,0,10,72.58620907320821
754,instrument_5,operator_1,50,0,5,0,5,42.14160340986891
755,instrument_2,operator_2,50,0,5,0,5,46.36725422832645
756,instrument_1,operator_3,50,0,5,0,10,46.74520823076245
757,instrument_2,operator_1,50,0,5,0,5,55.98725502035069
758,instrument_4,operator_1,50,0,5,0,5,59.80023420574369
759,instrument_5,operator_2,50,0,5,0,5,40.04584642789323
760,instrument_3,operator_2,50,0,5,0,5,33.96106377459763
761,instrument_2,operator_3,50,0,5,0,10,42.74336063356678
762,instrument_1,operator_2,50,0,5,0,5,48.04567924823817
763,instrument_3,operator_3,50,0,5,0,10,54.20569663163199
764,instrument_3,operator_1,50,0,5,0,5,61.90791507732452
765,instrument_1,operator_3,50,0,5,0,10,51.43428013860138
766,instrument_1,operator_3,50,0,5,0,10,58.582796515278204
767,instrument_3,operator_1,50,0,5,0,5,52.8751055019404
768,instrument_3,operator_3,50,0,5,0,10,40.49427447215572
769,instrument_1,operator_3,50,0,5,0,10,49.47534913397533
770,instrument_3,operator_3,50,0,5,0,10,45.389888128217855
771,instrument_1,operator_2,50,0,5,0,5,52.37724793542025
772,instrument_3,operator_1,50,0,5,0,5,45.19329249647914
773,instrument_1,operator_3,50,0,5,0,10,64.28673031553338
774,instrument_3,operator_3,50,0,5,0,10,36.12236612066061
775,instrument_5,operator_1,50,0,5,0,5,38.87276761361189
776,instrument_5,operator_3,50,0,5,0,10,32.97359010966342
777,instrument_1,operator_3,50,0,5,0,10,56.958381962020624
778,instrument_2,operator_2,50,0,5,0,5,39.12548606089887
779,instrument_2,operator_3,50,0,5,0,10,39.74482683003727
780,instrument_5,operator_2,50,0,5,0,5,46.59900908955237
781,instrument_3,operator_2,50,0,5,0,5,49.747239896625565
782,instrument_1,operator_1,50,0,5,0,5,50.27551482155246
783,instrument_1,operator_2,50,0,5,0,5,49.10443166311237
784,instrument_3,operator_3,50,0,5,0,10,47.7332083182761
785,instrument_5,operator_1,50,0,5,0,5,48.345518269840696
786,instrument_1,operator_3,50,0,5,0,10,29.291522141371868
787,instrument_4,operator_3,50,0,5,0,10,53.08589036859187
788,instrument_1,operator_3,50,0,5,0,10,55.64564634954235
789,instrument_2,operator_1,50,0,5,0,5,45.467086350306886
790,instrument_2,operator_3,50,0,5,0,10,59.98917820846881
791,instrument_5,operator_2,50,0,5,0,5,51.18255066373652
792,instrument_3,operator_3,50,0,5,0,10,30.410790033138834
793,instrument_3,operator_3,50,0,5,0,10,45.95857555967702
794,instrument_2,operator_2,50,0,5,0,5,44.34340179883732
795,instrument_3,operator_3,50,0,5,0,10,38.245029581019274
796,instrument_1,operator_1,50,0,5,0,5,57.49178230540294
797,instrument_4,operator_3,50,0,5,0,10,37.94424344905424
798,instrument_1,operator_2,50,0,5,0,5,49.598857116169775
799,instrument_1,operator_2,50,0,5,0,5,43.742601770956014
800,instrument_1,operator_1,50,0,5,0,5,50.29604618116944
801,instrument_1,operator_3,50,0,5,0,10,43.03043187978676
802,instrument_5,operator_3,50,0,5,0,10,57.32720858691141
803,instrument_1,operator_1,50,0,5,0,5,53.557725764767945
804,instrument_4,operator_2,50,0,5,0,5,38.93830052083692
805,instrument_1,operator_3,50,0,5,0,10,72.44204445998633
806,instrument_2,operator_3,50,0,5,0,10,34.546377913404314
807,instrument_2,operator_3,50,0,5,0,10,46.58810533773575
808,instrument_5,operator_3,50,0,5,0,10,51.43721390179566
809,instrument_1,operator_1,50,0,5,0,5,40.868155378267545
810,instrument_2,operator_2,50,0,5,0,5,52.46041132672125
811,instrument_5,operator_3,50,0,5,0,10,53.82957579186
812,instrument_1,operator_2,50,0,5,0,5,49.447222131242036
813,instrument_2,operator_2,50,0,5,0,5,45.04570038473558
814,instrument_2,operator_1,50,0,5,0,5,52.679763251281216
815,instrument_4,operator_2,50,0,5,0,5,55.58574532191823
816,instrument_1,operator_2,50,0,5,0,5,44.7717719331963
817,instrument_5,operator_3,50,0,5,0,10,49.80142954229991
818,instrument_3,operator_3,50,0,5,0,10,63.79882931459277
819,instrument_2,operator_1,50,0,5,0,5,45.062867876221496
820,instrument_5,operator_3,50,0,5,0,10,49.17740976397869
821,instrument_1,operator_1,50,0,5,0,5,43.74070496810239
822,instrument_1,operator_3,50,0,5,0,10,54.13165332721135
823,instrument_5,operator_2,50,0,5,0,5,57.40855068051236
824,instrument_4,operator_2,50,0,5,0,5,34.58200567934555
825,instrument_5,operator_1,50,0,5,0,5,60.87875307759306
826,instrument_5,operator_1,50,0,5,0,5,53.18845244653894
827,instrument_2,operator_3,50,0,5,0,10,61.34716445973478
828,instrument_3,operator_1,50,0,5,0,5,52.650998764170296
829,instrument_1,operator_2,50,0,5,0,5,66.98656502623135
830,instrument_2,operator_1,50,0,5,0,5,42.886717235637846
831,instrument_1,operator_2,50,0,5,0,5,49.85093243093216
832,instrument_2,operator_3,50,0,5,0,10,40.97781766901296
833,instrument_5,operator_2,50,0,5,0,5,48.41608005932615
834,instrument_3,operator_3,50,0,5,0,10,57.14374493253899
835,instrument_3,operator_3,50,0,5,0,10,62.727409852854706
836,instrument_4,operator_2,50,0,5,0,5,49.854484855626794
837,instrument_1,operator_1,50,0,5,0,5,60.02854826647091
838,instrument_4,operator_2,50,0,5,0,5,52.35449450660922
839,instrument_3,operator_3,50,0,5,0,10,27.146551073909674
840,instrument_1,operator_1,50,0,5,0,5,54.913105752407034
841,instrument_2,operator_3,50,0,5,0,10,56.31195993390833
842,instrument_5,operator_2,50,0,5,0,5,54.93190042669325
843,instrument_4,operator_2,50,0,5,0,5,60.74606218078934
844,instrument_1,operator_1,50,0,5,0,5,53.141435325993044
845,instrument_5,operator_1,50,0,5,0,5,51.09542920043492
846,instrument_3,operator_2,50,0,5,0,5,53.13726514367287
847,instrument_1,operator_3,50,0,5,0,10,49.4852012386477
848,instrument_1,operator_3,50,0,5,0,10,35.62268719874097
849,instrument_2,operator_1,50,0,5,0,5,45.02468179481652
850,instrument_2,operator_1,50,0,5,0,5,48.538650043152614
851,instrument_4,operator_1,50,0,5,0,5,47.715727399540775
852,instrument_3,operator_3,50,0,5,0,10,51.71337942932774
853,instrument_1,operator_2,50,0,5,0,5,54.438926650532615
854,instrument_2,operator_3,50,0,5,0,10,48.87105209150206
855,instrument_2,operator_2,50,0,5,0,5,54.9080596396587
856,instrument_3,operator_1,50,0,5,0,5,52.6133145283468
857,instrument_1,operator_2,50,0,5,0,5,44.04971584389298
858,instrument_2,operator_2,50,0,5,0,5,39.04600259001502
859,instrument_4,operator_3,50,0,5,0,10,57.45791496444647
860,instrument_3,operator_3,50,0,5,0,10,52.291497442949506
861,instrument_1,operator_1,50,0,5,0,5,49.60653720410616
862,instrument_2,operator_2,50,0,5,0,5,58.59260512404055
863,instrument_2,operator_2,50,0,5,0,5,45.623083540450075
864,instrument_3,operator_1,50,0,5,0,5,49.510392597956105
865,instrument_1,operator_1,50,0,5,0,5,52.58776607425893
866,instrument_1,operator_1,50,0,5,0,5,41.32927195557144
867,instrument_3,operator_2,50,0,5,0,5,50.24954580272829
868,instrument_4,operator_1,50,0,5,0,5,58.822399538725634
869,instrument_5,operator_1,50,0,5,0,5,54.09801306816013
870,instrument_2,operator_1,50,0,5,0,5,58.5364560402907
871,instrument_4,operator_3,50,0,5,0,10,50.73764671376724
872,instrument_3,operator_1,50,0,5,0,5,58.22718434941556
873,instrument_3,operator_2,50,0,5,0,5,52.394880653731455
874,instrument_2,operator_3,50,0,5,0,10,55.67021592954095
875,instrument_1,operator_2,50,0,5,0,5,45.937966500799796
876,instrument_5,operator_1,50,0,5,0,5,55.585373493562074
877,instrument_3,operator_1,50,0,5,0,5,48.05840986475028
878,instrument_4,operator_1,50,0,5,0,5,46.83498404039045
879,instrument_1,operator_2,50,0,5,0,5,47.17479342653069
880,instrument_3,operator_3,50,0,5,0,10,33.37414880320835
881,instrument_4,operator_3,50,0,5,0,10,59.64630250467015
882,instrument_3,operator_1,50,0,5,0,5,55.310655037615675
883,instrument_5,operator_2,50,0,5,0,5,48.77678724781762
884,instrument_1,operator_2,50,0,5,0,5,44.80188938721139
885,instrument_1,operator_3,50,0,5,0,10,46.909421117778386
886,instrument_3,operator_1,50,0,5,0,5,44.619015254647394
887,instrument_2,operator_1,50,0,5,0,5,42.128636984761584
888,instrument_5,operator_2,50,0,5,0,5,44.21307349926028
889,instrument_4,operator_2,50,0,5,0,5,50.99873278503708
890,instrument_3,operator_2,50,0,5,0,5,49.4464176235215
891,instrument_4,operator_1,50,0,5,0,5,55.19057720078298
892,instrument_4,operator_3,50,0,5,0,10,44.87189801403788
893,instrument_1,operator_1,50,0,5,0,5,43.100141893061306
894,instrument_2,operator_2,50,0,5,0,5,53.402639916408376
895,instrument_4,operator_3,50,0,5,0,10,55.501768093075064
896,instrument_2,operator_1,50,0,5,0,5,51.01948971100277
897,instrument_1,operator_3,50,0,5,0,10,47.642961191738365
898,instrument_3,operator_2,50,0,5,0,5,52.974322638474014
