measurement_id,instrument,operator,ref_value,instrument_offset,instrument_error,operator_offset,operator_error,measurement
449,instrument_3,operator_3,50,0,5,0,5,56.7072468016305
450,instrument_3,operator_2,50,0,5,0,5,49.808957184473314
451,instrument_4,operator_2,50,0,5,0,5,54.7479633135277
452,instrument_5,operator_3,50,2,6,0,5,53.40945993147373
453,instrument_5,operator_3,50,2,6,0,5,52.704091938486556
454,instrument_4,operator_3,50,0,5,0,5,41.92507264829707
455,instrument_4,operator_2,50,0,5,0,5,45.37242652970782
456,instrument_1,operator_2,50,0,5,0,5,55.6594613226286
457,instrument_1,operator_2,50,0,5,0,5,52.31252341355647
458,instrument_4,operator_3,50,0,5,0,5,51.99193365532455
459,instrument_3,operator_1,50,0,5,0,5,45.24584580308649
460,instrument_1,operator_1,50,0,5,0,5,30.03978577882808
461,instrument_5,operator_3,50,2,6,0,5,43.58987146883663
462,instrument_5,operator_3,50,2,6,0,5,31.679279271917952
463,instrument_4,operator_1,50,0,5,0,5,42.7822945910348
464,instrument_3,operator_1,50,0,5,0,5,45.4173340958868
465,instrument_4,operator_1,50,0,5,0,5,53.07667006142531
466,instrument_5,operator_3,50,2,6,0,5,48.06611885630175
467,instrument_4,operator_1,50,0,5,0,5,50.02088075369601
468,instrument_2,operator_3,50,0,5,0,5,39.91571937983214
469,instrument_3,operator_1,50,0,5,0,5,43.61887377342505
470,instrument_5,operator_3,50,2,6,0,5,45.26859729146932
471,instrument_2,operator_2,50,0,5,0,5,46.596013748610254
472,instrument_4,operator_2,50,0,5,0,5,53.026251215235924
473,instrument_2,operator_1,50,0,5,0,5,42.320182964249945
474,instrument_3,operator_2,50,0,5,0,5,60.23610545982394
475,instrument_3,operator_2,50,0,5,0,5,52.95544243130044
476,instrument_3,operator_1,50,0,5,0,5,45.453590055997914
477,instrument_2,operator_2,50,0,5,0,5,60.624265202912085
478,instrument_5,operator_1,50,2,6,0,5,61.98565569687519
479,instrument_1,operator_3,50,0,5,0,5,44.574203177875134
480,instrument_1,operator_1,50,0,5,0,5,45.93953482545614
481,instrument_3,operator_3,50,0,5,0,5,47.50342409192511
482,instrument_4,operator_2,50,0,5,0,5,44.19247873705438
483,instrument_4,operator_3,50,0,5,0,5,48.78864492091594
484,instrument_4,operator_3,50,0,5,0,5,42.2705095234651
485,instrument_2,operator_1,50,0,5,0,5,48.46364406946288
486,instrument_5,operator_1,50,2,6,0,5,53.62428082973105
487,instrument_1,operator_1,50,0,5,0,5,40.60135153629081
488,instrument_2,operator_2,50,0,5,0,5,48.78634599701534
489,instrument_3,operator_1,50,0,5,0,5,37.779418846606745
490,instrument_5,operator_3,50,2,6,0,5,52.751955583414066
491,instrument_3,operator_3,50,0,5,0,5,56.95238189281047
492,instrument_5,operator_3,50,2,6,0,5,46.07216144580765
493,instrument_4,operator_1,50,0,5,0,5,55.99879429612686
494,instrument_3,operator_3,50,0,5,0,5,54.61731171015393
495,instrument_5,operator_2,50,2,6,0,5,53.539017588375565
496,instrument_1,operator_1,50,0,5,0,5,42.2129602986355
497,instrument_4,operator_3,50,0,5,0,5,44.79406729198307
498,instrument_4,operator_3,50,0,5,0,5,51.180594635939215
499,instrument_4,operator_1,50,0,5,0,5,48.65041048218468
500,instrument_1,operator_2,50,0,5,0,5,30.57772662544823
501,instrument_2,operator_3,50,0,5,0,5,43.31354109692975
502,instrument_3,operator_1,50,0,5,0,5,51.30174239852746
503,instrument_3,operator_3,50,0,5,0,5,49.659482358445445
504,instrument_1,operator_3,50,0,5,0,5,71.31615196368999
505,instrument_1,operator_3,50,0,5,0,5,50.94628856637985
506,instrument_2,operator_2,50,0,5,0,5,55.820478561107095
507,instrument_5,operator_2,50,2,6,0,5,59.53902553962357
508,instrument_2,operator_3,50,0,5,0,5,54.70967227800229
509,instrument_2,operator_3,50,0,5,0,5,54.00673105511561
510,instrument_5,operator_2,50,2,6,0,5,51.95158640662371
511,instrument_5,operator_1,50,2,6,0,5,64.55362816437321
512,instrument_1,operator_3,50,0,5,0,5,50.258051706823366
513,instrument_2,operator_3,50,0,5,0,5,48.07008939409114
514,instrument_4,operator_2,50,0,5,0,5,44.28547238562415
515,instrument_1,operator_2,50,0,5,0,5,48.96151898001601
516,instrument_5,operator_1,50,2,6,0,5,44.70359993640158
517,instrument_3,operator_1,50,0,5,0,5,60.63358856793983
518,instrument_4,operator_2,50,0,5,0,5,43.80885833794754
519,instrument_2,operator_2,50,0,5,0,5,50.737995930016865
520,instrument_1,operator_3,50,0,5,0,5,60.404284594757485
521,instrument_2,operator_2,50,0,5,0,5,41.96387594618979
522,instrument_5,operator_3,50,2,6,0,5,55.17221748438003
523,instrument_5,operator_3,50,2,6,0,5,61.52281271164541
524,instrument_4,operator_2,50,0,5,0,5,40.78701708280649
525,instrument_3,operator_2,50,0,5,0,5,53.25521318976116
526,instrument_2,operator_2,50,0,5,0,5,44.179853504472064
527,instrument_1,operator_2,50,0,5,0,5,49.749135440370026
528,instrument_4,operator_2,50,0,5,0,5,57.63873659556514
529,instrument_1,operator_2,50,0,5,0,5,45.94645547978149
530,instrument_2,operator_2,50,0,5,0,5,50.73207567466417
531,instrument_5,operator_2,50,2,6,0,5,43.11731480430751
532,instrument_3,operator_3,50,0,5,0,5,54.79226540722541
533,instrument_4,operator_2,50,0,5,0,5,54.528217415045496
534,instrument_2,operator_2,50,0,5,0,5,44.709348182417216
535,instrument_2,operator_1,50,0,5,0,5,48.435706010512945
536,instrument_1,operator_3,50,0,5,0,5,54.90726474248007
537,instrument_5,operator_3,50,2,6,0,5,61.15879792458554
538,instrument_3,operator_3,50,0,5,0,5,55.5815662634284
539,instrument_5,operator_2,50,2,6,0,5,49.57206230286527
540,instrument_5,operator_2,50,2,6,0,5,45.61910953007738
541,instrument_3,operator_2,50,0,5,0,5,55.550843840272734
542,instrument_3,operator_1,50,0,5,0,5,49.72641613335179
543,instrument_1,operator_2,50,0,5,0,5,51.03537771763907
544,instrument_5,operator_3,50,2,6,0,5,52.276742494227854
545,instrument_3,operator_2,50,0,5,0,5,37.16511803594674
546,instrument_5,operator_2,50,2,6,0,5,63.72866679948943
547,instrument_3,operator_2,50,0,5,0,5,68.08036626061944
548,instrument_3,operator_3,50,0,5,0,5,63.16704102594532
549,instrument_1,operator_1,50,0,5,0,5,50.042133804962994
550,instrument_1,operator_1,50,0,5,0,5,53.13323610830545
551,instrument_4,operator_3,50,0,5,0,5,32.405955037412625
552,instrument_5,operator_1,50,2,6,0,5,51.42112829991443
553,instrument_1,operator_1,50,0,5,0,5,65.23928793283616
554,instrument_4,operator_2,50,0,5,0,5,48.35674739137762
555,instrument_4,operator_1,50,0,5,0,5,61.16562259363572
556,instrument_5,operator_3,50,2,6,0,5,46.62506875680955
557,instrument_4,operator_2,50,0,5,0,5,41.07974922994801
558,instrument_4,operator_2,50,0,5,0,5,46.02571035499968
559,instrument_5,operator_2,50,2,6,0,5,55.84775960345633
560,instrument_1,operator_1,50,0,5,0,5,48.20250393017238
561,instrument_2,operator_3,50,0,5,0,5,46.13107856814419
562,instrument_5,operator_2,50,2,6,0,5,44.587462072796704
563,instrument_4,operator_3,50,0,5,0,5,56.50381805584247
564,instrument_2,operator_3,50,0,5,0,5,53.5737619645821
565,instrument_3,operator_3,50,0,5,0,5,52.6037470701637
566,instrument_2,operator_3,50,0,5,0,5,52.91015453794206
567,instrument_2,operator_1,50,0,5,0,5,48.906896503629895
568,instrument_2,operator_2,50,0,5,0,5,37.94989679222658
569,instrument_4,operator_1,50,0,5,0,5,60.107653079660636
570,instrument_4,operator_1,50,0,5,0,5,54.19009138834876
571,instrument_1,operator_1,50,0,5,0,5,44.117709321606725
572,instrument_4,operator_1,50,0,5,0,5,53.25897543116879
573,instrument_1,operator_1,50,0,5,0,5,51.76304969653797
574,instrument_5,operator_3,50,2,6,0,5,46.22962344968406
575,instrument_5,operator_3,50,2,6,0,5,56.179292203787156
576,instrument_4,operator_3,50,0,5,0,5,52.32839941550454
577,instrument_1,operator_3,50,0,5,0,5,51.623375764502775
578,instrument_4,operator_1,50,0,5,0,5,43.91896469039538
579,instrument_3,operator_3,50,0,5,0,5,51.2929334118546
580,instrument_3,operator_2,50,0,5,0,5,36.20120745766883
581,instrument_5,operator_3,50,2,6,0,5,46.88300881966719
582,instrument_3,operator_1,50,0,5,0,5,36.72003637643525
583,instrument_2,operator_2,50,0,5,0,5,42.32447154075981
584,instrument_4,operator_3,50,0,5,0,5,42.147304055500626
585,instrument_1,operator_1,50,0,5,0,5,45.63193486216804
586,instrument_3,operator_3,50,0,5,0,5,52.19065680313879
587,instrument_1,operator_3,50,0,5,0,5,53.22148001362784
588,instrument_5,operator_3,50,2,6,0,5,45.622262140088466
589,instrument_4,operator_1,50,0,5,0,5,49.018460713823025
590,instrument_1,operator_3,50,0,5,0,5,48.30561945698045
591,instrument_3,operator_3,50,0,5,0,5,54.296904784180384
592,instrument_4,operator_3,50,0,5,0,5,44.08995133382852
593,instrument_5,operator_3,50,2,6,0,5,64.96007066115156
594,instrument_1,operator_2,50,0,5,0,5,51.76309247148431
595,instrument_2,operator_3,50,0,5,0,5,58.31841067437974
596,instrument_5,operator_2,50,2,6,0,5,56.28175095623822
597,instrument_2,operator_2,50,0,5,0,5,52.016261215610626
598,instrument_3,operator_2,50,0,5,0,5,41.56258839298779
599,instrument_4,operator_2,50,0,5,0,5,49.25345013720049
600,instrument_2,operator_3,50,0,5,0,5,55.398919573295025
601,instrument_4,operator_2,50,0,5,0,5,49.5153365783254
602,instrument_2,operator_3,50,0,5,0,5,49.686009415414695
603,instrument_3,operator_1,50,0,5,0,5,55.45106460650857
604,instrument_1,operator_1,50,0,5,0,5,56.900414221431184
605,instrument_1,operator_1,50,0,5,0,5,45.86465997803028
606,instrument_4,operator_1,50,0,5,0,5,55.442372356432855
607,instrument_1,operator_3,50,0,5,0,5,60.020637013996854
608,instrument_1,operator_3,50,0,5,0,5,44.601248716601816
609,instrument_3,operator_3,50,0,5,0,5,56.67539714465811
610,instrument_5,operator_1,50,2,6,0,5,61.134534215866466
611,instrument_1,operator_1,50,0,5,0,5,49.35213834971417
612,instrument_2,operator_3,50,0,5,0,5,56.07102300005615
613,instrument_1,operator_2,50,0,5,0,5,62.67913410937528
614,instrument_4,operator_1,50,0,5,0,5,56.931890287240506
615,instrument_3,operator_3,50,0,5,0,5,42.800295550418596
616,instrument_3,operator_1,50,0,5,0,5,54.5707028191046
617,instrument_3,operator_3,50,0,5,0,5,42.27462909706941
618,instrument_3,operator_1,50,0,5,0,5,52.79562439529175
619,instrument_2,operator_2,50,0,5,0,5,54.44280118677627
620,instrument_1,operator_2,50,0,5,0,5,58.988902620726485
621,instrument_3,operator_1,50,0,5,0,5,50.90420167378736
622,instrument_3,operator_2,50,0,5,0,5,55.3831852919716
623,instrument_5,operator_3,50,2,6,0,5,43.7118846497285
624,instrument_2,operator_1,50,0,5,0,5,44.18764483502745
625,instrument_3,operator_1,50,0,5,0,5,56.721928914608945
626,instrument_1,operator_3,50,0,5,0,5,44.55345868170823
627,instrument_5,operator_2,50,2,6,0,5,42.78350906996817
628,instrument_1,operator_2,50,0,5,0,5,52.087936535863015
629,instrument_5,operator_1,50,2,6,0,5,50.588785390502
630,instrument_5,operator_1,50,2,6,0,5,60.438972914508284
631,instrument_2,operator_3,50,0,5,0,5,56.83439656824657
632,instrument_1,operator_2,50,0,5,0,5,47.893455911092836
633,instrument_5,operator_3,50,2,6,0,5,54.65701773630968
634,instrument_5,operator_3,50,2,6,0,5,55.337632679034954
635,instrument_3,operator_2,50,0,5,0,5,48.1329679055744
636,instrument_2,operator_2,50,0,5,0,5,49.377820402002705
637,instrument_3,operator_2,50,0,5,0,5,53.4116790027095
638,instrument_5,operator_1,50,2,6,0,5,62.01609355255579
639,instrument_3,operator_3,50,0,5,0,5,42.30853006221057
640,instrument_3,operator_3,50,0,5,0,5,51.60683430464797
641,instrument_4,operator_2,50,0,5,0,5,47.340184828150946
642,instrument_1,operator_1,50,0,5,0,5,63.45206705027564
643,instrument_2,operator_3,50,0,5,0,5,50.97328737941272
644,instrument_5,operator_1,50,2,6,0,5,39.83670101630961
645,instrument_3,operator_3,50,0,5,0,5,47.34598362854252
646,instrument_2,operator_2,50,0,5,0,5,59.04912056136966
647,instrument_3,operator_1,50,0,5,0,5,40.26674974033065
648,instrument_4,operator_3,50,0,5,0,5,59.21904888100932
649,instrument_2,operator_2,50,0,5,0,5,52.8144514992588
650,instrument_1,operator_3,50,0,5,0,5,45.32234773935092
651,instrument_1,operator_2,50,0,5,0,5,55.95052621774625
652,instrument_3,operator_1,50,0,5,0,5,39.698349720900694
653,instrument_2,operator_3,50,0,5,0,5,56.171902108062206
654,instrument_2,operator_3,50,0,5,0,5,60.96840114817162
655,instrument_5,operator_1,50,2,6,0,5,44.41441182385769
656,instrument_5,operator_1,50,2,6,0,5,57.720589638903554
657,instrument_2,operator_2,50,0,5,0,5,51.434217968556965
658,instrument_3,operator_2,50,0,5,0,5,57.95827805281764
659,instrument_3,operator_2,50,0,5,0,5,49.70281265189323
660,instrument_3,operator_3,50,0,5,0,5,43.60851253566151
661,instrument_4,operator_3,50,0,5,0,5,53.092037155628915
662,instrument_4,operator_1,50,0,5,0,5,47.207895352845384
663,instrument_1,operator_3,50,0,5,0,5,49.39617737656443
664,instrument_4,operator_1,50,0,5,0,5,53.67468474530698
665,instrument_1,operator_3,50,0,5,0,5,53.142956813589144
666,instrument_3,operator_3,50,0,5,0,5,64.17341864146279
667,instrument_5,operator_3,50,2,6,0,5,54.32399033344907
668,instrument_4,operator_3,50,0,5,0,5,46.386085835693294
669,instrument_2,operator_2,50,0,5,0,5,53.05174414778547
670,instrument_5,operator_1,50,2,6,0,5,49.774631459480105
671,instrument_1,operator_3,50,0,5,0,5,41.227267026216424
672,instrument_4,operator_3,50,0,5,0,5,44.04660396799997
673,instrument_2,operator_2,50,0,5,0,5,51.76487591130959
674,instrument_5,operator_1,50,2,6,0,5,42.82394362191146
675,instrument_2,operator_2,50,0,5,0,5,61.353306568820656
676,instrument_2,operator_1,50,0,5,0,5,48.334336640885915
677,instrument_3,operator_3,50,0,5,0,5,39.478323125143945
678,instrument_5,operator_2,50,2,6,0,5,45.551430918219424
679,instrument_3,operator_3,50,0,5,0,5,44.76566838671063
680,instrument_3,operator_1,50,0,5,0,5,44.67653557621215
681,instrument_2,operator_3,50,0,5,0,5,40.23848600256671
682,instrument_4,operator_2,50,0,5,0,5,57.78061742527333
683,instrument_3,operator_1,50,0,5,0,5,53.43546001535846
684,instrument_1,operator_2,50,0,5,0,5,54.50476959921097
685,instrument_2,operator_1,50,0,5,0,5,43.01391060236624
686,instrument_5,operator_3,50,2,6,0,5,58.78339020413838
687,instrument_2,operator_2,50,0,5,0,5,45.174828589021736
688,instrument_2,operator_3,50,0,5,0,5,55.43863353309049
689,instrument_1,operator_2,50,0,5,0,5,57.65411201638863
690,instrument_3,operator_2,50,0,5,0,5,50.564348096437016
691,instrument_2,operator_3,50,0,5,0,5,47.88099567647629
692,instrument_4,operator_3,50,0,5,0,5,52.13145754126422
693,instrument_4,operator_2,50,0,5,0,5,45.658984869562275
694,instrument_1,operator_2,50,0,5,0,5,46.495921450165895
695,instrument_3,operator_1,50,0,5,0,5,45.715135399434786
696,instrument_2,operator_3,50,0,5,0,5,46.700586805955396
697,instrument_3,operator_2,50,0,5,0,5,41.098171800809396
698,instrument_3,operator_2,50,0,5,0,5,44.33535297374597
699,instrument_1,operator_2,50,0,5,0,5,47.79168978999432
700,instrument_5,operator_3,50,2,6,0,5,43.48981631919078
701,instrument_4,operator_1,50,0,5,0,5,37.40045859631954
702,instrument_2,operator_3,50,0,5,0,5,46.775637226546664
703,instrument_1,operator_2,50,0,5,0,5,47.496566529077825
704,instrument_1,operator_2,50,0,5,0,5,52.31704791289538
705,instrument_3,operator_2,50,0,5,0,5,43.224533453396106
706,instrument_1,operator_1,50,0,5,0,5,47.584418018587016
707,instrument_4,operator_2,50,0,5,0,5,52.0567825498316
708,instrument_1,operator_1,50,0,5,0,5,50.092686071631746
709,instrument_4,operator_2,50,0,5,0,5,46.345980896320384
710,instrument_2,operator_1,50,0,5,0,5,35.717685872823665
711,instrument_3,operator_3,50,0,5,0,5,42.869148172133826
712,instrument_3,operator_3,50,0,5,0,5,46.5332212993213
713,instrument_4,operator_2,50,0,5,0,5,46.33325006036627
714,instrument_3,operator_2,50,0,5,0,5,43.10797319527978
715,instrument_4,operator_1,50,0,5,0,5,51.261939291847774
716,instrument_4,operator_1,50,0,5,0,5,43.34808484331222
717,instrument_2,operator_1,50,0,5,0,5,59.1379713117753
718,instrument_4,operator_3,50,0,5,0,5,48.692198637050076
719,instrument_4,operator_1,50,0,5,0,5,46.61796143403179
720,instrument_4,operator_1,50,0,5,0,5,44.91913325367852
721,instrument_2,operator_1,50,0,5,0,5,56.57327643901981
722,instrument_1,operator_1,50,0,5,0,5,45.43714526555094
723,instrument_1,operator_3,50,0,5,0,5,49.61182121327866
724,instrument_3,operator_1,50,0,5,0,5,35.10288351763779
725,instrument_1,operator_3,50,0,5,0,5,39.37898228225022
726,instrument_1,operator_3,50,0,5,0,5,52.04486803658702
727,instrument_5,operator_2,50,2,6,0,5,49.12883042528339
728,instrument_2,operator_1,50,0,5,0,5,43.57827399011229
729,instrument_2,operator_1,50,0,5,0,5,52.40019905731617
730,instrument_4,operator_3,50,0,5,0,5,48.710044595736726
731,instrument_3,operator_3,50,0,5,0,5,49.26588560089367
732,instrument_2,operator_1,50,0,5,0,5,41.475741476652956
733,instrument_3,operator_3,50,0,5,0,5,47.68314799669811
734,instrument_1,operator_3,50,0,5,0,5,49.39420879925868
735,instrument_4,operator_2,50,0,5,0,5,49.929209716209975
736,instrument_1,operator_2,50,0,5,0,5,50.04081992487955
737,instrument_4,operator_3,50,0,5,0,5,50.20442206069895
738,instrument_4,operator_3,50,0,5,0,5,54.9014888628282
739,instrument_4,operator_1,50,0,5,0,5,43.60125813501512
740,instrument_4,operator_1,50,0,5,0,5,38.26532677363295
741,instrument_5,operator_1,50,2,6,0,5,53.83041787200125
742,instrument_1,operator_2,50,0,5,0,5,65.07811895975341
743,instrument_4,operator_1,50,0,5,0,5,56.6585953498137
744,instrument_1,operator_1,50,0,5,0,5,45.12381813572933
745,instrument_1,operator_2,50,0,5,0,5,49.14272060799587
746,instrument_3,operator_3,50,0,5,0,5,44.766871485022996
747,instrument_4,operator_3,50,0,5,0,5,49.02399875336464
748,instrument_2,operator_3,50,0,5,0,5,40.969857048827734
749,instrument_4,operator_3,50,0,5,0,5,53.930598069818856
750,instrument_3,operator_1,50,0,5,0,5,48.786099187032335
751,instrument_2,operator_3,50,0,5,0,5,49.262790517085925
752,instrument_3,operator_3,50,0,5,0,5,40.808012748664495
753,instrument_4,operator_3,50,0,5,0,5,55.38188167872059
754,instrument_5,operator_1,50,2,6,0,5,47.894245851215075
755,instrument_4,operator_2,50,0,5,0,5,47.06962515197127
756,instrument_5,operator_2,50,2,6,0,5,48.04288624286515
757,instrument_2,operator_1,50,0,5,0,5,49.962577121965914
758,instrument_1,operator_2,50,0,5,0,5,58.60333729108018
759,instrument_4,operator_2,50,0,5,0,5,48.63545004210139
760,instrument_2,operator_1,50,0,5,0,5,48.271643018755995
761,instrument_1,operator_2,50,0,5,0,5,49.04946141921448
762,instrument_4,operator_3,50,0,5,0,5,49.42955349304499
763,instrument_1,operator_3,50,0,5,0,5,44.59004673009225
764,instrument_1,operator_3,50,0,5,0,5,38.79882120194084
765,instrument_4,operator_3,50,0,5,0,5,53.38025414842166
766,instrument_1,operator_2,50,0,5,0,5,54.234654332177
767,instrument_5,operator_1,50,2,6,0,5,55.61536528493784
768,instrument_4,operator_1,50,0,5,0,5,51.11613740438963
769,instrument_1,operator_2,50,0,5,0,5,44.598963860458646
770,instrument_2,operator_3,50,0,5,0,5,40.8746919133749
771,instrument_1,operator_2,50,0,5,0,5,59.71311696097246
772,instrument_2,operator_3,50,0,5,0,5,42.546680465296205
773,instrument_1,operator_2,50,0,5,0,5,51.753430184966845
774,instrument_2,operator_1,50,0,5,0,5,52.14630403901417
775,instrument_3,operator_1,50,0,5,0,5,42.44733209099367
776,instrument_4,operator_2,50,0,5,0,5,53.389972869085774
777,instrument_4,operator_2,50,0,5,0,5,44.88786316869464
778,instrument_4,operator_2,50,0,5,0,5,53.02014797959442
779,instrument_4,operator_3,50,0,5,0,5,54.7122926327133
780,instrument_5,operator_2,50,2,6,0,5,51.96702759583079
781,instrument_1,operator_1,50,0,5,0,5,46.51971349773767
782,instrument_2,operator_2,50,0,5,0,5,59.39570045325883
783,instrument_5,operator_3,50,2,6,0,5,62.3635126369478
784,instrument_5,operator_3,50,2,6,0,5,57.23117089983091
785,instrument_2,operator_3,50,0,5,0,5,58.11965050359162
786,instrument_1,operator_1,50,0,5,0,5,54.78706816282251
787,instrument_5,operator_1,50,2,6,0,5,60.12681503011778
788,instrument_4,operator_3,50,0,5,0,5,53.042040556355246
789,instrument_4,operator_1,50,0,5,0,5,54.82597584526366
790,instrument_5,operator_3,50,2,6,0,5,59.87382396672883
791,instrument_3,operator_1,50,0,5,0,5,49.953577125636244
792,instrument_4,operator_3,50,0,5,0,5,57.294114774797045
793,instrument_1,operator_2,50,0,5,0,5,55.97174687794291
794,instrument_1,operator_2,50,0,5,0,5,41.066764751396335
795,instrument_4,operator_2,50,0,5,0,5,45.35914709924574
796,instrument_1,operator_2,50,0,5,0,5,37.508488168055635
797,instrument_2,operator_2,50,0,5,0,5,42.40473924563337
798,instrument_4,operator_2,50,0,5,0,5,55.93390481025799
799,instrument_1,operator_1,50,0,5,0,5,50.31676690364135
800,instrument_3,operator_1,50,0,5,0,5,58.83146766468642
801,instrument_2,operator_3,50,0,5,0,5,60.1561995436713
802,instrument_1,operator_2,50,0,5,0,5,60.396036441308496
803,instrument_5,operator_2,50,2,6,0,5,56.85600887007279
804,instrument_2,operator_1,50,0,5,0,5,47.986328511544905
805,instrument_2,operator_1,50,0,5,0,5,49.246215438249756
806,instrument_5,operator_2,50,2,6,0,5,44.3542000410664
807,instrument_2,operator_1,50,0,5,0,5,39.50545171868795
808,instrument_5,operator_1,50,2,6,0,5,47.33121696647797
809,instrument_4,operator_2,50,0,5,0,5,50.969591583546446
810,instrument_5,operator_1,50,2,6,0,5,63.73629454450364
811,instrument_1,operator_2,50,0,5,0,5,52.4313760848758
812,instrument_4,operator_3,50,0,5,0,5,50.99136420910615
813,instrument_1,operator_2,50,0,5,0,5,37.915660517778214
814,instrument_1,operator_1,50,0,5,0,5,38.899050764029944
815,instrument_5,operator_2,50,2,6,0,5,50.085603796053825
816,instrument_5,operator_1,50,2,6,0,5,52.32002492696857
817,instrument_4,operator_3,50,0,5,0,5,50.519474305759154
818,instrument_3,operator_1,50,0,5,0,5,43.225030131887856
819,instrument_3,operator_2,50,0,5,0,5,38.6929938969689
820,instrument_2,operator_2,50,0,5,0,5,53.095940801835994
821,instrument_3,operator_1,50,0,5,0,5,54.41796144500576
822,instrument_3,operator_1,50,0,5,0,5,47.9684532180914
823,instrument_1,operator_3,50,0,5,0,5,50.387769732026094
824,instrument_5,operator_1,50,2,6,0,5,46.63443301802151
825,instrument_5,operator_1,50,2,6,0,5,55.496526937939954
826,instrument_5,operator_2,50,2,6,0,5,55.897855148764194
827,instrument_5,operator_3,50,2,6,0,5,50.91546637074428
828,instrument_4,operator_2,50,0,5,0,5,39.93699178372911
829,instrument_1,operator_3,50,0,5,0,5,55.371384776749906
830,instrument_4,operator_2,50,0,5,0,5,43.21445549158714
831,instrument_1,operator_2,50,0,5,0,5,49.30532799295656
832,instrument_4,operator_3,50,0,5,0,5,65.50793707586664
833,instrument_3,operator_2,50,0,5,0,5,58.611014785994506
834,instrument_2,operator_1,50,0,5,0,5,56.20043964668383
835,instrument_5,operator_3,50,2,6,0,5,53.442663693965
836,instrument_4,operator_1,50,0,5,0,5,61.3305782675087
837,instrument_1,operator_2,50,0,5,0,5,55.11074073077849
838,instrument_4,operator_3,50,0,5,0,5,53.19543869402286
839,instrument_2,operator_2,50,0,5,0,5,61.05101634931241
840,instrument_3,operator_1,50,0,5,0,5,63.01511500787947
841,instrument_4,operator_1,50,0,5,0,5,43.300772722576035
842,instrument_4,operator_3,50,0,5,0,5,53.92373371694721
843,instrument_4,operator_2,50,0,5,0,5,53.686490532878736
844,instrument_2,operator_2,50,0,5,0,5,48.07909599884369
845,instrument_3,operator_2,50,0,5,0,5,50.17621724709283
846,instrument_2,operator_1,50,0,5,0,5,55.036802358539774
847,instrument_1,operator_2,50,0,5,0,5,52.171335908955996
848,instrument_3,operator_1,50,0,5,0,5,53.68687085566933
849,instrument_3,operator_1,50,0,5,0,5,51.75492625663117
850,instrument_3,operator_2,50,0,5,0,5,60.249402180780116
851,instrument_4,operator_2,50,0,5,0,5,50.17960421199956
852,instrument_5,operator_2,50,2,6,0,5,60.77592496370989
853,instrument_4,operator_2,50,0,5,0,5,47.41858188660569
854,instrument_2,operator_2,50,0,5,0,5,37.951705307904774
855,instrument_4,operator_2,50,0,5,0,5,56.38256185960661
856,instrument_3,operator_3,50,0,5,0,5,40.50317063820155
857,instrument_5,operator_3,50,2,6,0,5,40.65972986325818
858,instrument_5,operator_2,50,2,6,0,5,64.77199810096006
859,instrument_3,operator_3,50,0,5,0,5,35.02243577081943
860,instrument_4,operator_2,50,0,5,0,5,64.72034640896597
861,instrument_4,operator_1,50,0,5,0,5,55.88888508651628
862,instrument_3,operator_2,50,0,5,0,5,42.35306429392635
863,instrument_2,operator_1,50,0,5,0,5,30.19992991237104
864,instrument_1,operator_1,50,0,5,0,5,45.627580123608574
865,instrument_2,operator_2,50,0,5,0,5,58.24258009832321
866,instrument_2,operator_2,50,0,5,0,5,67.85772653308977
867,instrument_3,operator_1,50,0,5,0,5,61.68660263356043
868,instrument_5,operator_3,50,2,6,0,5,52.35294372224862
869,instrument_5,operator_2,50,2,6,0,5,53.17196653528433
870,instrument_2,operator_2,50,0,5,0,5,49.22742755000284
871,instrument_1,operator_3,50,0,5,0,5,55.85249783777216
872,instrument_2,operator_3,50,0,5,0,5,39.86465133940881
873,instrument_5,operator_3,50,2,6,0,5,54.137012886004186
874,instrument_1,operator_1,50,0,5,0,5,34.68510873021059
875,instrument_3,operator_1,50,0,5,0,5,53.06771459522264
876,instrument_3,operator_1,50,0,5,0,5,47.81993058491505
877,instrument_2,operator_2,50,0,5,0,5,42.52651141854222
878,instrument_3,operator_2,50,0,5,0,5,61.27870186970435
879,instrument_4,operator_1,50,0,5,0,5,46.7937199604918
880,instrument_4,operator_3,50,0,5,0,5,47.82083992813362
881,instrument_1,operator_3,50,0,5,0,5,46.68488958330933
882,instrument_3,operator_2,50,0,5,0,5,37.673750594062426
883,instrument_4,operator_1,50,0,5,0,5,43.287239855773464
884,instrument_1,operator_3,50,0,5,0,5,47.2334445545047
885,instrument_3,operator_1,50,0,5,0,5,47.77982968925381
886,instrument_5,operator_2,50,2,6,0,5,39.589288513707444
887,instrument_3,operator_1,50,0,5,0,5,50.04334985907442
888,instrument_2,operator_3,50,0,5,0,5,51.568569940244295
889,instrument_5,operator_1,50,2,6,0,5,50.67681661136397
890,instrument_2,operator_3,50,0,5,0,5,46.22833874179146
891,instrument_1,operator_2,50,0,5,0,5,38.029422078156415
892,instrument_3,operator_1,50,0,5,0,5,49.80113458221445
893,instrument_1,operator_1,50,0,5,0,5,47.182401465993124
894,instrument_3,operator_3,50,0,5,0,5,37.39917866538935
895,instrument_5,operator_2,50,2,6,0,5,57.57732578175951
896,instrument_5,operator_2,50,2,6,0,5,64.73711104148308
897,instrument_5,operator_2,50,2,6,0,5,50.71076608149449
898,instrument_5,operator_2,50,2,6,0,5,53.11217600781649
